F_1 (bot_pin),F_2 (bot_pin),F_1 (top_pin),F_2 (top_pin),elastic_energy,fracture_dissipation,undamaged_elastic_energy,external_work,displacement 1 [0.      0.02115 0.     ],displacement 2 [0.      0.02115 0.     ],displacement 1 [0.    0.017 0.   ],displacement 2 [0.    0.017 0.   ]
-6490.631380423077,-331247.9242340466,88408.91381100667,298663.77843480057,17.929858211977287,19.264489716121346,5078.833444331751,33.102812045728506,2.3761244333496794e-06,-1.1495340638863632e-06,1.2000464725680339e-05,-0.0001321481670538033
-6456.952743010505,-329551.45520270587,87955.05787457764,297144.19524859556,17.83952330563784,19.358006052122384,5154.94968841877,32.93508119421424,2.3643029967126315e-06,-1.1437808635689972e-06,1.1986821941859654e-05,-0.00013211510242730536
-6427.255117577604,-328052.647905916,87554.595074849,295798.09189092513,17.743146761313874,19.423888755940872,5200.276637416443,32.756420441509356,2.3538043834782955e-06,-1.1386782077051336e-06,1.1962398646667646e-05,-0.00013197077317630634
-6416.807616060006,-327545.03731421795,87418.82114959582,295345.5200800378,17.780949743082687,19.51688083889103,5316.429013118572,32.82506052347155,2.350528468002836e-06,-1.137060575056357e-06,1.1981201506353825e-05,-0.00013241350247761614
-6398.708252860113,-326647.1098536408,87179.2726151203,294538.4368657016,17.771924346563218,19.605810962741216,5414.6200086287445,32.80722681621127,2.344442528475398e-06,-1.134085837999166e-06,1.1978892340719043e-05,-0.00013266914122633998
-6380.32460973247,-325729.190662133,86934.13661303508,293714.86823458073,17.748309475556244,19.682343763471057,5495.266070570396,32.76269559315822,2.3381535305581707e-06,-1.1310169796411854e-06,1.1976115996865347e-05,-0.0001328306621295348
-6359.0124335693245,-324659.49683056195,86648.40072528123,292755.21813362534,17.703851321482812,19.754626015025245,5565.439406362854,32.67975505944076,2.33075321050765e-06,-1.1274120063284514e-06,1.196850542820319e-05,-0.00013290061045148128
-6318.51198488612,-322613.3386564836,86102.1790678911,290915.33057203755,17.565529412988454,19.839457040466954,5621.21973034678,32.42338055610941,2.3163931980373894e-06,-1.1204364954116434e-06,1.1929282202790618e-05,-0.00013265880881010975
-6297.7064995518285,-321571.315649897,85824.01319909099,289980.0838235041,17.53033738448796,19.91787710131776,5703.647014290204,32.35743448116263,2.309216868770261e-06,-1.1169382378672723e-06,1.192351950439935e-05,-0.0001327852535928069
-6307.460432425106,-322096.780610514,85963.98687292499,290460.70074141375,17.6963306927278,20.026533152473874,5889.099122510807,32.66244102532316,2.313403479551031e-06,-1.118925925308409e-06,1.1990169490093759e-05,-0.00013377289152773135
-6276.2494531724,-320522.9318525879,85543.33921639797,289050.4642410806,17.615598018158092,20.11890931738085,5973.282046728566,32.51239657992837,2.3024355992282235e-06,-1.1135890290437403e-06,1.1979777635862257e-05,-0.00013377277872380684
-6231.966036072281,-318286.8179745266,84946.29619750993,287042.1889366016,17.480005662725905,20.229001183078495,6062.430961126658,32.26081105260428,2.286785245624839e-06,-1.1059820522685181e-06,1.1948266505363577e-05,-0.00013362377498757962
-6213.522960981458,-317380.24003948976,84704.43374983926,286232.822592154,17.525822598992626,20.37487094709165,6260.7643704369,32.34344054113405,2.280824570038407e-06,-1.1030504617566228e-06,1.1977165620667087e-05,-0.0001342881301212414
-6196.769296847543,-316553.3792654255,84483.69922489212,285495.5836863405,17.560715796292808,20.501482257772516,6433.496058981075,32.406231717321866,2.2753522127120393e-06,-1.10036178415647e-06,1.2004443288714704e-05,-0.00013484748994546124
-6167.549828185881,-315087.9653201163,84092.4828108262,284183.31593479833,17.523437242323222,20.626957980921265,6580.681679149195,32.33584063467598,2.26527821692668e-06,-1.095448375907469e-06,1.2009801371266607e-05,-0.00013512778279527171
-6131.872952143736,-313292.891898994,83612.931904052,282577.4850846154,17.463894417979507,20.76753439140104,6740.31833098577,32.22427238879013,2.252871824475805e-06,-1.0894021037512778e-06,1.201713226528526e-05,-0.0001353734862842703
-6108.282249272344,-312111.08984740736,83297.69034284196,281518.73509630177,17.441254722421725,20.876786107872885,6876.437954507033,32.18106327158899,2.244773174904284e-06,-1.0854504766490019e-06,1.2023562470777421e-05,-0.0001356584602151868
-6084.124949932287,-310902.26326652424,82975.6371052207,280433.5453646601,17.4184934462731,20.98945625314346,7018.242131286097,32.137457743737635,2.2364972151909003e-06,-1.0814130362544963e-06,1.202501992235913e-05,-0.0001359554139127172
-6050.26022058565,-309197.46740798024,82520.98188940098,278903.9693860762,17.351885087724273,21.11405247939347,7160.262294648706,32.01290812405669,2.2246850938634363e-06,-1.0756617884416358e-06,1.2019119222450876e-05,-0.00013612352484507117
-6036.567910293068,-308530.2467092663,82343.77197147661,278308.4804581886,17.42365777586695,21.261152815630926,7393.360744784137,32.14317076169888,2.220422534459134e-06,-1.0735552190213917e-06,1.2056013734585378e-05,-0.0001369133071521745
-5984.607704262267,-305910.5485967855,81645.79816798994,275952.4391655438,17.29532367894271,21.429226985048107,7572.851861463084,31.903963153456157,2.2021801775027414e-06,-1.0646839867676629e-06,1.2025624331021216e-05,-0.00013699023713053567
-5953.330873351396,-304334.39204025455,81226.1260636799,274533.4593144326,17.21847846912491,21.53078606937729,7683.901143223034,31.760639479803736,2.1912074806003044e-06,-1.0593486575668535e-06,1.2003775095107938e-05,-0.00013704055768816854
-5932.26249178341,-303272.3938372122,80943.39814510931,273577.12732003786,17.16572295552286,21.59834066033932,7758.037200321819,31.66225745451175,2.1838097532813825e-06,-1.0557521474130296e-06,1.1988222594110019e-05,-0.00013706756308428546
-5913.990187782233,-302351.9930123426,80698.35297216209,272749.18325599586,17.12644624835407,21.663357527524866,7835.708800087654,31.588819831968895,2.177419009668648e-06,-1.0526431309220151e-06,1.1979362822104151e-05,-0.00013713974252297528
-5888.881769114704,-301090.59697781247,80362.78103196042,271614.2296040577,17.086912427593138,21.767024907220257,7970.9922128950775,31.514269062107697,2.1687125520920203e-06,-1.0484035738717785e-06,1.1971265316438418e-05,-0.00013734785451284136
-5858.698933433164,-299579.1380833669,79961.01981863995,270254.55966958444,17.063469759178446,21.915585115524472,8182.689717716146,31.468645023787637,2.1583635779137786e-06,-1.043357410909482e-06,1.197054972717349e-05,-0.00013778184488562477
-5843.559093111397,-298836.2257419108,79764.42206802798,269587.7521112044,17.125556029227457,22.062794910487817,8436.69332831596,31.580717152174472,2.1535379389329263e-06,-1.040982527251032e-06,1.1998929063140127e-05,-0.000138558165301399
-5820.337213679928,-297668.02839589905,79453.91168768394,268533.10893943027,17.073181539980833,22.14464143728565,8537.055358865397,31.482660671056603,2.1454155950244184e-06,-1.0370340277297348e-06,1.1976589293867373e-05,-0.0001386390647426132
-5780.085824355649,-295632.2335331667,78912.14015267915,266695.3837812567,16.936168224174068,22.241322854958604,8618.863334785327,31.22824257967311,2.1310925462656343e-06,-1.0300845961467956e-06,1.1923095186020527e-05,-0.00013842918756734043
-5754.006495267704,-294318.89328708145,78562.94155338116,265512.19997349137,16.88416210881841,22.339995196017707,8748.259865913244,31.130669620657972,2.1219767477056164e-06,-1.0256509354794047e-06,1.1907948305515234e-05,-0.00013857381474439176
-5738.460935562228,-293545.33670918975,78357.66267288054,264820.24112356745,16.916910906821723,22.461665480119525,8960.096718269284,31.189161110126463,2.1168215913412593e-06,-1.0231243200035954e-06,1.1935455437062436e-05,-0.00013915073450958807
-5700.978931685814,-291644.10461872036,77850.85749683397,263113.48376297916,16.80667333448227,22.570537863006532,9076.28294488535,30.984368093564573,2.103478255579447e-06,-1.0166431526795567e-06,1.1920840565476064e-05,-0.00013909288637456996
-5674.5747255303395,-290305.5744962585,77494.23212842413,261910.74728114792,16.729586326196372,22.64760091251545,9160.675981548324,30.84109798180136,2.094086795410029e-06,-1.0120819399680653e-06,1.190750511741046e-05,-0.00013905639581180686
-5664.783064983683,-289821.58435313264,77366.13663692283,261478.45460816985,16.771718258478074,22.74559974178964,9346.680757086668,30.917197682980316,2.090931493617035e-06,-1.0105295587319396e-06,1.1934954449305014e-05,-0.00013959284363319028
-5634.678697159641,-288303.27804569853,76962.54336322627,260111.63471103524,16.71455495631731,22.8644730888976,9512.777110586196,30.8097726495799,2.0803873244034835e-06,-1.0054016073971388e-06,1.1923073265856023e-05,-0.00013979367538503014
-5609.636407983657,-287040.5514040171,76626.82836044939,258977.03464770594,16.678974520706802,22.975426565113857,9680.275981871899,30.742357044159498,2.0716519527862297e-06,-1.0011496422146707e-06,1.1924420811090881e-05,-0.0001400569904595888
-5591.628879667239,-286137.06590908027,76386.91622913684,258167.5316596561,16.687216009162867,23.088791164486096,9879.461467246681,30.75571539842614,2.0655104790796643e-06,-9.98150615056583e-07,1.1944912818599717e-05,-0.00014051459145169874
-5555.796194185821,-284320.80644583364,75903.24171001383,256536.62965314995,16.597702530067654,23.211062420690272,10037.63067109898,30.58884865605974,2.0528022580951637e-06,-9.919755765595808e-07,1.1937859928840539e-05,-0.00014059496838706516
-5528.563844070045,-282941.8609842592,75536.5119729638,255293.69297418548,16.51830892473877,23.292804548865192,10132.042617920997,30.441035786782397,2.043123579395925e-06,-9.872775730453204e-07,1.1913354402755828e-05,-0.00014056587607079045
-5501.585606325085,-281572.5289679262,75172.04263565908,254059.16303023644,16.42222004761637,23.356561589307564,10185.980047134308,30.262810881320565,2.033451637281964e-06,-9.825875743424185e-07,1.1882006423778472e-05,-0.00014039781428670523
-5476.136626584636,-280283.32378365577,74829.13349768876,252898.140218197,16.35174356560556,23.436491681426915,10285.459990358668,30.131526092206972,2.0244100713114268e-06,-9.781978212250993e-07,1.186404106577985e-05,-0.0001404002742622697
-5463.507886118068,-279651.5326533511,74661.77620682561,252331.92816585797,16.372458258234687,23.530916898607334,10470.468809380425,30.168075076736745,2.020160039035185e-06,-9.761192891019557e-07,1.1884757951265499e-05,-0.00014085044615590853
-5455.984215157727,-279281.1934182776,74564.25828196967,252001.50807559356,16.42517870767553,23.627089331420105,10680.68934426322,30.263547469815617,2.017800479723612e-06,-9.749541480500843e-07,1.1916903539111715e-05,-0.00014144543046671766
-5435.175921062344,-278229.78428292315,74284.89889960454,251055.85240743932,16.39071365361039,23.71638390397851,10823.226184016305,30.19848308152307,2.0104963598481274e-06,-9.71402118817061e-07,1.1915393441048518e-05,-0.00014163957139785814
-5403.484315845686,-276621.9766193493,73857.02549694099,249610.5202021909,16.3077330441214,23.822817652706078,10966.705481994562,30.043807930446736,1.9992217838714836e-06,-9.659268815387023e-07,1.1904885976516444e-05,-0.00014169039694111746
-5367.522227717767,-274795.22301535535,73370.8058628988,247966.19990740612,16.19271401307827,23.923087898220803,11078.264109741665,29.83017349018441,1.986344407137464e-06,-9.59679613946096e-07,1.1878027281286285e-05,-0.00014157829941286492
-5338.216406181742,-273304.4009990056,72973.8487480532,246622.8526862586,16.081186748679656,23.987081094290257,11124.126011464468,29.623553081959354,1.975777119319784e-06,-9.545581692181376e-07,1.1844636488122907e-05,-0.0001413394487061408
-5319.011899653691,-272331.87458931224,72715.37510357705,245748.17847387202,16.04241072743661,24.06272063263259,11243.991237499426,29.550782339840136,1.968991797408059e-06,-9.512608483599918e-07,1.184167234529049e-05,-0.00014146570734330599
-5301.098781692599,-271426.52942676237,72474.97629549698,244934.42797888324,16.020034613875293,24.14702701228969,11393.084121710399,29.5080608315895,1.962717765662717e-06,-9.482085647140519e-07,1.1846130212241637e-05,-0.00014169895171120317
-5284.667837440282,-270602.1992261838,72256.78794214879,244195.5887617123,16.047199744077314,24.271615374333425,11658.60464596581,29.555871255132292,1.9571540707874367e-06,-9.454895596779535e-07,1.187632511803119e-05,-0.00014231151119273078
-5262.027703284193,-269456.9715646188,71952.58984507518,243167.91692950137,16.02501526016993,24.385255242916685,11869.02774514964,29.51305304113739,1.949228262981652e-06,-9.416320382753091e-07,1.1891375415147113e-05,-0.0001426637774043048
-5237.8073216623325,-268235.29668357805,71628.62729968684,242070.8198349143,16.020787982490774,24.52650606232838,12151.12289524883,29.50270371404114,1.9408331493397894e-06,-9.375421502919682e-07,1.1912577533819083e-05,-0.00014320779846700444
-5217.8659910532715,-267227.0629399725,71361.08775742976,241161.90911680227,15.985813147158545,24.612045907594403,12299.413510255456,29.436560584891485,1.933807200941001e-06,-9.341285664192098e-07,1.1905099278243372e-05,-0.00014339360594760252
-5201.19587559952,-266385.7041793475,71138.04169803108,240404.13643337827,15.970748425491513,24.697752425754313,12464.92685442031,29.40712576110149,1.9279861436312808e-06,-9.312969399647689e-07,1.19072655443067e-05,-0.00014367013230869125
-5172.513001499958,-264931.6904516787,70751.79847581769,239093.72167864375,15.901823784971558,24.80323740107483,12630.856999392052,29.278111863937486,1.9177900839956387e-06,-9.263477719902354e-07,1.189104540932685e-05,-0.00014378491309356722
-5151.955316269392,-263895.98618052964,70477.57818915971,238160.88446464168,15.898608407857594,24.924529078123822,12884.765770825028,29.26973484708637,1.910666496867009e-06,-9.228795298668403e-07,1.190030791963512e-05,-0.00014426220311828904
-5121.3202528344145,-262344.0995482518,70065.60762654177,236764.46712639858,15.849627364541513,25.062812494199157,13139.804839152477,29.17692024045082,1.8998506291298078e-06,-9.176236410648322e-07,1.1902350318695333e-05,-0.0001446022732956808
-5096.100014983029,-261063.20658777666,69725.16130578733,235610.4783819283,15.780924762987706,25.14881247667967,13268.726449752838,29.048726623363642,1.890835670851239e-06,-9.132501377687772e-07,1.1887307251019726e-05,-0.0001446405957507998
-5071.853246779359,-259833.4645175485,69398.59144497079,234503.83929703233,15.735353682596203,25.251907173301205,13456.02201698127,28.962837357433955,1.882239151134446e-06,-9.09074769665683e-07,1.1886474797886143e-05,-0.00014485583006510315
-5037.758621406112,-258105.47124956275,68939.97320643664,232947.6403584508,15.675619691198408,25.401671579623024,13736.7391672226,28.84988649857706,1.8701693883720031e-06,-9.032124529821943e-07,1.18829382468232e-05,-0.000145200248016096
-5015.445482379819,-256975.30250160504,68640.18238921107,231931.05468495304,15.651075300878828,25.514335451503186,13969.16292931434,28.802474586562084,1.8623143411527943e-06,-8.993937969129044e-07,1.1892055652463021e-05,-0.0001455560644104187
-5007.006835306212,-256558.76352493832,68531.4259954466,231557.86936125113,15.729931003495613,25.643964880049285,14336.257239325907,28.944908597795006,1.859675689525965e-06,-8.980915990039534e-07,1.1938614265997276e-05,-0.0001464647927944263
-4972.4159895622915,-254797.28802592139,68062.81370854056,229972.4681478546,15.623669878496312,25.753662020641265,14490.520953119605,28.7473010342542,1.8472251840797708e-06,-8.92054642471747e-07,1.1921734144593021e-05,-0.0001464282129411157
-4948.77614064864,-253594.68117128842,67743.0989427427,228889.45298606364,15.557252004443763,25.8345691672125,14617.58573046799,28.62347366136299,1.838741220286371e-06,-8.879401777833386e-07,1.191036644885375e-05,-0.0001464581892834109
-4937.448079067681,-253027.4783018025,67593.90439981484,228383.4682508112,15.626269439981824,25.973282390528937,15010.473995504623,28.747805077094608,1.8350246455148374e-06,-8.861148943018028e-07,1.1968938645743272e-05,-0.0001473705425109059
-4892.6638107411745,-250742.4514179456,66985.37493138465,226326.7523877449,15.461032251119956,26.08962752499046,15128.496471979932,28.44163979461625,1.8187825379786624e-06,-8.782460471656679e-07,1.1936483161997354e-05,-0.00014708438028500383
-4872.904094215118,-249740.23270587862,66719.59794114671,225423.77158548695,15.430828274876275,26.18305456524114,15325.25970177135,28.3840795121193,1.81177918228146e-06,-8.748453216383443e-07,1.1936993368186378e-05,-0.00014734126036980465
-4842.3341907827,-248184.68216533694,66306.14201786777,224020.0478231622,15.330771873409843,26.275220562298223,15450.915173468806,28.197949075333476,1.8007555806449982e-06,-8.695045474889017e-07,1.190486798160512e-05,-0.00014725937542992227
-4818.3809708125245,-246966.61314596143,65982.56447614571,222921.16714382565,15.262046967944645,26.356908219683923,15583.927472486628,28.06970860671131,1.7921486571151194e-06,-8.653327305771574e-07,1.1885411180048901e-05,-0.00014728310849929094
-4792.301373833345,-245644.7236921094,65632.36509307122,221730.79212364802,15.240378156146397,26.49877803116098,15916.847485247486,28.026801005011638,1.7829537803566783e-06,-8.608646744112305e-07,1.189818307381405e-05,-0.00014779685571602867
-4774.442888657301,-244738.849851218,65392.22125806192,220913.86496067897,15.212642834326838,26.583504174179865,16102.31188953483,27.973869217985012,1.7766140683486653e-06,-8.577874223696339e-07,1.1895916385226921e-05,-0.0001480332344852007
-4751.752810898054,-243584.65963130665,65085.58336363808,219871.73185670137,15.141916951626554,26.656266134069824,16213.50463109802,27.842076847003156,1.7684364656229353e-06,-8.538257939871407e-07,1.1871238188173558e-05,-0.00014800848689717615
-4728.213490724574,-242388.0954185254,64767.90283099061,218791.73980317533,15.079921548520508,26.743015694927212,16371.417092182897,27.726038274611746,1.75998815415998e-06,-8.49730803439047e-07,1.1852785190102791e-05,-0.00014808856157809273
-4707.885516199087,-241355.2719294137,64493.92193267749,217860.82582679065,15.04241197219046,26.834052972407235,16568.19192430019,27.655037638960756,1.7527386093815159e-06,-8.462132793972718e-07,1.1850567375029488e-05,-0.00014830831017275894
-4690.511654177154,-240471.42492052424,64259.28468142207,217064.54279733443,15.004585552136737,26.906323551360522,16717.186208254156,27.58391485314169,1.7465177897423953e-06,-8.431959125666486e-07,1.184791834722564e-05,-0.0001484439945020439
-4672.093694251245,-239536.99928939823,64011.7734031046,216222.81737469492,14.98902696241151,27.007422769137314,16969.20301184201,27.553054761716187,1.7400053027938503e-06,-8.400325849412866e-07,1.1857214187378076e-05,-0.00014881955494947828
-4657.76869644071,-238813.63342511526,63820.86178488814,215570.7676805141,15.004871829793403,27.11381392984569,17274.185180706183,27.579684958961835,1.7350360617152018e-06,-8.376140815762936e-07,1.1875333045493633e-05,-0.00014937679316533094
-4631.034805761903,-237457.45993675033,63461.57089032825,214346.7794918854,14.968765838406386,27.24841007328176,17598.07428743831,27.51006216107271,1.725538708381888e-06,-8.330054106442047e-07,1.1871647743568014e-05,-0.00014980390228634552
-4603.715190915413,-236067.56067413997,63092.73930551702,213094.51117476262,14.916410935118376,27.371218175318642,17874.20667966927,27.411075606707215,1.7157625804124656e-06,-8.282633070176564e-07,1.1872142578210395e-05,-0.00015009931477902476
-4576.2870298398375,-234677.13503937272,62724.800851557164,211840.45142445093,14.902485604265719,27.533533683816287,18309.785286700193,27.381579249659964,1.7060768907024826e-06,-8.235593855902413e-07,1.1884516914234981e-05,-0.0001507696333539265
-4538.39751836919,-232749.52841619903,62213.3258475043,210102.1065515441,14.824648751158165,27.700595118042205,18687.5515011986,27.23458966547569,1.6924917528358255e-06,-8.16972545274021e-07,1.187578871170095e-05,-0.00015114374279259996
-4510.793683706009,-231344.33443769364,61840.46164916328,208835.87127971175,14.772261641402169,27.827247382811468,18985.993271279865,27.135413475679425,1.6825964619139424e-06,-8.121737567300607e-07,1.187738044331424e-05,-0.0001514630503345018
-4478.628753290485,-229707.17113426919,61406.2302296823,207361.0558579802,14.721705889413629,27.985906178987154,19384.356511631235,27.038881937174867,1.671089538215646e-06,-8.065917440133102e-07,1.1887558540422907e-05,-0.00015194346438961891
-4444.885682952589,-227982.60788145408,60947.059274591214,205806.45146753057,14.588354906918408,28.073238726115424,19466.332921912905,26.791999053997056,1.658763587676513e-06,-8.00626914910899e-07,1.1853701462008379e-05,-0.0001516634868042718
-4416.48630610791,-226534.4153462652,60562.28843632126,204500.4618729332,14.507941746395336,28.178022724925892,19673.06489982125,26.641795142564554,1.6484886243750831e-06,-7.956499706104502e-07,1.1838205228499963e-05,-0.00015174070150434705
-4397.433944863498,-225563.29413809007,60304.36505020107,203624.37892142858,14.456670965805,28.251066342721842,19825.135439632828,26.545837178102822,1.6416029390321587e-06,-7.923146171402718e-07,1.1827489061268336e-05,-0.00015181994926227036
-4377.038286825582,-224525.90480129144,60029.37924550796,202688.14842250798,14.423234344886179,28.350679971669475,20084.64845584123,26.481896781527894,1.634297263703016e-06,-7.887727427195015e-07,1.1824787210238675e-05,-0.00015212039364986024
-4352.868840197884,-223293.2294043868,59701.72498441591,201575.28913845177,14.34417640690407,28.42989410778539,20219.457962269673,26.33468015442875,1.6255173660337194e-06,-7.845229645340349e-07,1.179965339858211e-05,-0.0001520834205722124
-4333.423775515758,-222302.02018600324,59438.50806428887,200680.97509605842,14.293683572099765,28.506706707827913,20388.301286563656,26.24004232848457,1.6184887548536486e-06,-7.811185434175934e-07,1.178943962270362e-05,-0.0001521864136949101
-4319.68804033376,-221602.21387482947,59252.84185583817,200049.90208345297,14.266621086840047,28.56957092952634,20548.254873288017,26.18880456892239,1.6135468249791022e-06,-7.787233400609131e-07,1.1788641850004477e-05,-0.00015234726381640776
-4311.317626964586,-221178.19820334544,59141.112300456676,199668.18403468205,14.285772628903192,28.643255704410144,20810.80800306702,26.222151647008452,1.6106380466180897e-06,-7.77307532739073e-07,1.1810406298318522e-05,-0.00015280815964404098
-4304.293275354135,-220824.26466025453,59048.46946650143,199350.18120767208,14.331533037356811,28.734646884129624,21171.270488805203,26.303915992292367,1.6082802532554352e-06,-7.76154779701929e-07,1.1847796527621181e-05,-0.00015349864092904252
-4279.7638670497745,-219578.45193655233,58718.99321640507,198226.16546398794,14.32783844704038,28.89306528590033,21677.993667007435,26.29301371936512,1.599577782935204e-06,-7.719310345159679e-07,1.1866875650229687e-05,-0.0001542530869934259
-4250.747975946387,-218099.20185016465,58326.06974971336,196890.32666045532,14.245586431376868,29.0039577875854,21915.32479746718,26.139038913732925,1.589056556116398e-06,-7.668377783866482e-07,1.184202266817425e-05,-0.00015435434929227348
-4225.164141932682,-216792.35226214761,57978.183845290456,195709.93200567315,14.140045808289496,29.06895639671394,21967.98898020014,25.94356388310124,1.579682933980171e-06,-7.623053326968813e-07,1.1801278304680544e-05,-0.00015410318134133892
-4200.006251279989,-215508.13459755515,57636.691173415544,194550.3241964425,14.053337086930926,29.149627610112745,22103.177457864575,25.782267380788173,1.5705100609713504e-06,-7.578673506167316e-07,1.177241918592491e-05,-0.0001540317981734672
-4186.008206420153,-214796.84990634362,57448.76955638765,193909.17403615237,14.061871276863172,29.250863499511098,22459.972927647468,25.795306254703043,1.5655603465961507e-06,-7.554635992174664e-07,1.179386780103884e-05,-0.00015458613658491733
-4172.373699014659,-214103.30358219484,57265.52923386385,193284.96897786926,14.074707291548998,29.354490279621036,22834.908813390368,25.816287155204666,1.5607441047054887e-06,-7.531234890787707e-07,1.1823737628806431e-05,-0.0001551775224323653
-4155.320196222322,-213236.36092784273,57036.28232503637,192502.82105190057,14.075132061581806,29.46898652002078,23230.967016403134,25.813990270355752,1.5546809321847203e-06,-7.501814331281386e-07,1.1840675520491805e-05,-0.00015575746771740213
-4130.790612997303,-211984.44375973401,56703.509921028715,191372.17039082103,13.996926088084352,29.555996284552403,23404.748623765052,25.668110740761954,1.5457444853287851e-06,-7.458576867652168e-07,1.1815167963737375e-05,-0.0001557648587200153
-4117.62045995502,-211315.0030817757,56526.57636479751,190768.21563207664,14.001642848056228,29.649026741518615,23741.655976772716,25.67423219198827,1.5410688584368999e-06,-7.435885503911646e-07,1.183120745364115e-05,-0.0001562656893016929
-4095.035074011302,-210167.56448235907,56223.11651426268,189731.21059514256,13.99534261022685,29.795364049019117,24251.702250491264,25.6584267349606,1.5330136394062258e-06,-7.396829786027702e-07,1.1838706853240147e-05,-0.00015697781602709872
-4068.3632442025037,-208804.9155357679,55860.515111326546,188500.40936122494,13.89422825674868,29.87560229800536,24364.893770252755,25.470709490458084,1.5232443626343121e-06,-7.34959140813359e-07,1.1801483011098018e-05,-0.0001568221253728747
-4046.973913060821,-207712.09884911726,55569.79510849477,187513.58988887919,13.8177212163886,29.944382710981,24481.233664446267,25.328485392378226,1.5154188733260796e-06,-7.311745045088271e-07,1.1775973591202624e-05,-0.00015674582178906919
-4035.5465385409734,-207132.64239925408,55417.42868709559,186991.5198201831,13.859580321840003,30.063324415384447,24994.790844926574,25.40202268789813,1.5114476879277344e-06,-7.292420577318474e-07,1.1816813911235065e-05,-0.00015760241942085548
-4003.5317571988826,-205496.96300600408,54982.693624550884,185515.60155331396,13.767656785873816,30.19038253822698,25299.527752355625,25.23004659553745,1.4997807231200636e-06,-7.235961698055587e-07,1.1799749692574925e-05,-0.00015774130285615197
-3977.6941616405866,-204175.83243441253,54631.14087239126,184323.17347729017,13.674393419833898,30.27387609475664,25442.10098658435,25.056797708655058,1.4903141047867903e-06,-7.190180139330589e-07,1.1773025320011156e-05,-0.00015764577390869956
-3953.7243614283616,-202951.88167254123,54306.6384104321,183220.5458782462,13.649139393673627,30.412785438308223,25923.359072696512,25.006922391741984,1.4816750919750276e-06,-7.148307308580253e-07,1.1798834083984148e-05,-0.000158235174319871
-3936.1201527023286,-202051.5834523766,54067.35647057161,182409.0824090078,13.603832386302756,30.488398335448803,26128.86058922428,24.92195587431218,1.4752620095647057e-06,-7.117262980220446e-07,1.1799858375684408e-05,-0.00015837538845768932
-3925.715913785548,-201521.40615981285,53927.339706660154,181931.87118777467,13.619321010289642,30.575222366147916,26497.106003014993,24.948050483904602,1.4715726436312113e-06,-7.099345309593351e-07,1.1829861043460065e-05,-0.00015893007746116828
-3897.159319224248,-200061.13652735413,53538.99880314752,180614.2720247112,13.530185156611182,30.683380224354003,26747.47037476183,24.781761553864154,1.4611299346085557e-06,-7.048829234857859e-07,1.1812507513986247e-05,-0.00015898946171882174
-3870.455786848126,-198694.82579828333,53175.13977533097,179380.60184757458,13.42146212923384,30.75923128049328,26832.853286659516,24.580391861821575,1.4513030902049095e-06,-7.001332460766544e-07,1.177506336680388e-05,-0.00015875937944504016
-3851.929346771819,-197747.9841101146,52923.5921840011,178526.2105715779,13.374952413543927,30.840521305959665,27066.06406289445,24.492914130568177,1.4445517399182287e-06,-6.968661858777827e-07,1.1770330703117618e-05,-0.00015892683081994798
-3837.162110812079,-196996.8480186877,52725.431759026935,177848.34321643156,13.399775916711796,30.96700399767843,27630.377401260044,24.534664180811625,1.4393162364288678e-06,-6.943252879687633e-07,1.1802653464153712e-05,-0.00015976678668303825
-3822.0134674341452,-196226.79270641555,52522.27526537679,177152.70236154424,13.42363199759418,31.095767352552105,28209.00966408139,24.574424658250514,1.4339392997337456e-06,-6.917167861432295e-07,1.182955520024735e-05,-0.00016061660324685596
-3793.556114200048,-194774.03700588786,52136.55804906076,175840.29073738176,13.360871528731582,31.23197485735799,28642.129184043584,24.455300772183445,1.4235809300472976e-06,-6.867051688166137e-07,1.1816167800523995e-05,-0.0001609920667096823
-3775.658454098815,-193859.5829792277,51893.511737927394,175014.3213845947,13.311340982857352,31.30778986140638,28855.57688846714,24.362287138242944,1.417040195472217e-06,-6.835417948161527e-07,1.1803013404934772e-05,-0.00016111507305828084
-3763.953036956864,-193264.48855883194,51736.365309684596,174476.18600942008,13.323248788625728,31.40153307493618,29281.000759055503,24.381052589942346,1.4128635521238216e-06,-6.815173084504537e-07,1.1815805582623676e-05,-0.0001617103467298084
-3744.403457792101,-192265.42116140394,51470.55897002028,173573.21517443715,13.255918677036684,31.471913164779384,29434.86617870899,24.255505294182747,1.4056869244297904e-06,-6.78048623187579e-07,1.1788505860934043e-05,-0.00016169535779605863
-3722.6801416126814,-191154.4493368563,51174.78750284194,172569.42472155325,13.173710709743059,31.54275553809156,29558.676889978644,24.102760947737508,1.3976928260866062e-06,-6.741854914380873e-07,1.175645680173863e-05,-0.00016159225521613667
-3688.271324141857,-189393.1795769827,50706.296621872985,170980.34467937046,13.068633053410693,31.680488631124724,29922.180497583435,23.906537383819177,1.385074796355198e-06,-6.6808334257642e-07,1.1741682048501443e-05,-0.00016172627791190546
-3660.3942340974572,-187966.89901834587,50327.170074046335,169693.30126122132,12.99562090249566,31.80406759138747,30302.640042873558,23.769303145945972,1.3748746540347484e-06,-6.631495763897797e-07,1.1735663656691883e-05,-0.00016198199251652538
